id,timestamp,open,high,low,close,volume,hold,ticker,param_period,insert_time,update_time,interface_id,fetch_time,logret,vol_10,vol_20,vol_60,sma_5,sma_10,sma_20,sma_60,ema_5,ema_10,ema_20,ema_60,rsi_14,macd,macd_sig,macd_hist,bb_mid,bb_up,bb_dn,bb_pct,pvol,v_ma_5,v_z_5,v_ma_10,v_z_10,v_ma_20,v_z_20,v_ma_60,v_z_60,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,fwd_close,y_reg,y_cls,sample_weight
3080,2025-10-13 09:11:00,795.0,795.0,793.0,793.0,1888,478294,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.001889764341923339,0.0014366550419459135,0.0015811757795199338,0.0010444508488577744,794.3,795.1,798.85,801.15,794.218506655059,795.5019115515538,797.5813680551598,800.1600176433168,21.201532491986157,-9.346212664298946,-8.442929626431152,-0.9032830378677943,5472.9,5507.945233927833,5437.854766072166,0.27315032291207175,7.881510630756835e-07,1790.6,0.05439517480174246,2547.6,-0.25891034699324844,2097.25,-0.09977351293360348,718.45,1.6278794627322684,0.0,-0.0006291286775610416,0.0006291286775610416,-0.003147626142993687,-0.0056267732075152566,793.5,0.0006303183316163086,1,1.0
3081,2025-10-13 09:12:00,793.5,794.0,793.0,793.5,1587,478235,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0006303183316163086,0.0014369833993814907,0.001601130762333473,0.0010445380999940554,794.1,794.65,798.35,801.0083333333333,793.9790044367061,795.1379276330894,797.1926663356207,799.9416564091097,27.24585042565404,-9.07107059714599,-8.56855782057412,-0.5025127765718693,5471.05,5505.074604100777,5437.025395899223,0.308227011821387,7.88159190180702e-07,1413.2,0.12298330031135002,2388.7,-0.33562188638171375,2176.5,-0.2708476912474155,744.7166666666667,1.1310117941946585,-0.001889764341923339,0.0,-0.0006291286775610416,0.001889764341923339,0.0006267627908096429,794.5,0.0012594460103070304,1,1.0
3082,2025-10-13 09:13:00,794.0,795.0,793.5,794.5,1494,478506,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0012594460103070304,0.0015205674379239517,0.0016510435963436106,0.0010590971972779546,794.0,794.4,797.9,800.8916666666667,794.1526696244707,795.0219407907094,796.9362219227045,799.7632414448765,38.18752009452186,-8.752129426617103,-8.605272141782716,-0.1468572848343861,5469.25,5501.945565448608,5436.554434551392,0.32795832025472427,7.899833021659343e-07,1358.8,0.09949955843391224,2300.2,-0.35049126162942335,2250.8,-0.3362360049760085,769.4666666666667,0.9416045745971222,0.0006303183316163086,-0.001889764341923339,0.0,0.0006291286775610416,-0.0012539186595939,794.5,0.0,0,1.0
3083,2025-10-13 09:14:00,795.0,795.0,794.0,794.0,360,478426,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.000629524729634845,0.0014900896019346696,0.0016457334199910761,0.0010560103058056662,793.9,794.2,797.425,800.7583333333333,794.1017797496472,794.8361333742167,796.6565817395898,799.5742827089788,35.13871528545809,-8.32273529669601,-8.548764772765375,0.22602947606936574,5467.55,5498.53709408777,5436.56290591223,0.3620393384455002,7.918063095931864e-07,1244.0,-0.7106109324758837,2039.4,-0.8234774933804057,2267.85,-0.8412593425491101,774.8833333333333,-0.5354139332802781,0.0012594460103070304,0.0006303183316163086,-0.001889764341923339,-0.0006291286775610416,-0.0012554929458321595,795.5,0.001887386530705193,1,1.0
3084,2025-10-13 09:15:00,794.5,794.5,794.0,794.0,664,478552,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0014856782477885907,0.0016510576745063343,0.0010511585681078693,793.8,794.05,796.975,800.6166666666667,794.0678531664315,794.6841091243591,796.4035739548669,799.3915193414712,35.13871528545161,-7.971241487821317,-8.433260115776564,0.4620186279552474,5465.85,5494.856532839567,5436.843467160434,0.36468565472097997,7.918370691536395e-07,1198.6,-0.44602035708326343,1825.6,-0.6362839614373353,2300.5,-0.7113670941099758,785.7833333333333,-0.15498334994803464,-0.000629524729634845,0.0012594460103070304,0.0006303183316163086,0.0,-0.0006283380665417226,797.0,0.003771217543079075,1,1.0
3085,2025-10-13 09:16:00,793.5,794.0,793.0,793.5,1499,478721,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.0006299212806721854,0.0010888782127118789,0.0016457408830979077,0.00105250085493088,793.9,794.1,796.5,800.4666666666667,793.8785687776211,794.4688165562937,796.1270431020224,799.1983547728984,31.762580638480173,-7.924102560779829,-8.331428604777217,0.40732604399738825,5463.95,5490.62918565798,5437.27081434202,0.3135250429387845,7.991428690311335e-07,1120.8,0.3374375446109919,1455.7,0.02974513979528744,2375.15,-0.36888196534955675,810.45,0.8495897340983393,0.0,-0.000629524729634845,0.0012594460103070304,-0.001889764341923339,-0.003147626142993687,797.5,0.005028294692535518,1,1.0
3086,2025-10-13 09:17:00,793.5,793.5,792.5,793.0,1903,478995,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.0006303183316163086,0.000893159372573987,0.0016206104772259376,0.0010525508154537039,793.8,793.95,795.975,800.3166666666667,793.5857125184141,794.2017590006039,795.8292294732584,798.995130026246,28.592739128098813,-7.6373230303534,-8.192607489892454,0.5552844595390543,5462.2,5485.825142717574,5438.574857282426,0.3687838614539199,8.06444244106428e-07,1184.0,0.607263513513513,1298.6,0.46542430309564126,2469.75,-0.22947666767891478,841.6666666666666,1.2609900990098997,-0.0006299212806721854,0.0,-0.000629524729634845,0.0006303183316163086,0.001889764341923339,798.0,0.006285375814961469,1,1.0
3087,2025-10-13 09:18:00,793.0,793.0,792.0,792.0,1835,478657,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.0012618298204216671,0.0009008483035270617,0.001618218407684675,0.0010612986364837227,793.3,793.65,795.4,800.15,793.0571416789428,793.8014391823123,795.4645409519957,798.7657815007954,23.240403547095497,-7.245831113006716,-8.003252214515307,0.7574211015085908,5460.55,5480.290154108196,5440.809845891805,0.41008175568075317,8.095050828255393e-07,1252.2,0.46542085928765337,1305.5,0.4055917273075447,2555.5,-0.2819409117589512,872.1,1.1041165004013287,-0.0006303183316163086,-0.0006299212806721854,0.0,0.0012594460103070304,0.0006291286775610416,796.5,0.005665737535677451,1,1.0
3088,2025-10-13 09:19:00,792.0,793.0,792.0,792.5,1351,478776,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.000631113937009431,0.000948704108235958,0.001646261930593568,0.0010665210095999243,793.0,793.45,794.875,799.9916666666667,792.8714277859619,793.5648138764373,795.1822037184722,798.5603460417528,30.72210178396564,-6.856533102401045,-7.773908392092455,0.9173752896914102,5458.95,5473.480910791341,5444.419089208659,0.43290165950360515,8.077163718834143e-07,1450.4,-0.06853281853281855,1347.2,0.002820665083135356,2620.4,-0.4844298580369408,894.55,0.5102565535744223,-0.0012618298204216671,-0.0006303183316163086,-0.0006299212806721854,-0.000629524729634845,-0.0006291286775610416,796.5,0.00503462359866802,1,1.0
3089,2025-10-13 09:20:00,792.5,793.0,792.0,792.0,951,478880,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.000631113937009431,0.0009510630103298835,0.0016404342761427663,0.0010676406949342804,792.6,793.2,794.375,799.825,792.580951857308,793.2803022625395,794.8791366976653,798.3452527289085,27.616253919032644,-6.632934568708151,-7.545713627415595,0.9127790587074438,5457.25,5460.7368172796705,5453.7631827203295,0.17735619340902242,8.107734682016981e-07,1507.8,-0.36927974532431335,1353.2,-0.2972214011232632,2607.0,-0.6352128883774452,910.3166666666667,0.0446914077518811,0.000631113937009431,-0.0012618298204216671,-0.0006303183316163086,0.0,0.0,796.0,0.005037794029957077,1,1.0
3090,2025-10-13 09:21:00,792.0,792.5,791.0,792.5,3744,479339,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.000631113937009431,0.0008111211379522184,0.00116440733451392,0.001067745125630271,792.4,793.15,794.125,799.6583333333333,792.553967904872,793.138429123896,794.6525522502686,798.1536050984524,35.17764914756134,-6.302389454633158,-7.297048792859108,0.9946593382259508,5457.15,5460.66088532915,5453.639114670849,0.33622364557855394,1.9926965633078956e-07,1956.8,0.9133278822567453,1538.8,1.4330647257603317,2043.2,0.8324197337509784,972.65,2.849277746363026,-0.000631113937009431,0.000631113937009431,-0.0012618298204216671,-0.0006299212806721854,-0.001889764341923339,796.5,0.00503462359866802,1,1.0
3091,2025-10-13 09:22:00,792.5,793.0,792.0,793.0,1106,479379,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0006307158834122362,0.0008111589077743247,0.0011645758376467583,0.001072929599366948,792.4,793.1,793.875,799.5,792.7026452699147,793.1132601922784,794.4951663216716,797.9846344394867,42.15047168724931,-5.812049100818513,-7.00004885445099,1.187999753632477,5457.3,5460.677947057127,5453.922052942873,0.603613228413732,1.719910194969733e-07,1797.4,-0.3846667408478912,1490.7,-0.2580666800831823,1939.7,-0.42980873330927444,990.3,0.11683328284358269,0.000631113937009431,-0.000631113937009431,0.000631113937009431,-0.0006303183316163086,0.0006303183316163086,796.0,0.0037759642095354096,1,1.0
3092,2025-10-13 09:23:00,793.0,793.5,792.5,793.0,1012,478947,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0006681827680102939,0.0011449134223198464,0.001072929599366948,792.6,792.95,793.675,799.3416666666667,792.8017635132765,793.0926674300458,794.3527695291315,797.8212038021264,42.15047168723885,-4.962784731296779,-6.592596029820148,1.6298112985233688,5457.55,5461.778972751303,5453.321027248698,1.1443645207125133,2.0100245874587083e-07,1632.8,-0.3802057814796666,1442.5,-0.29844020797227017,1871.35,-0.45921393646298103,1006.7666666666667,0.0051981591232659104,0.0006307158834122362,0.000631113937009431,-0.000631113937009431,-0.0012618298204216671,0.0012594460103070304,796.5,0.004403907715255784,1,1.0
3093,2025-10-13 09:24:00,793.0,793.0,792.5,792.5,238,478881,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.0006307158834122362,0.0006682701301526496,0.0011244199608627414,0.0010740411931965572,792.6,792.8,793.5,799.175,792.7011756755177,792.984909715492,794.1763152882618,797.646738103696,36.87021198347454,-4.400394872198376,-6.154155798295793,1.7537609260974172,5457.75,5462.239754418872,5453.260245581128,0.8619351635735963,1.9796709239762025e-07,1410.2,-0.8312296128208759,1430.3,-0.8336013423757248,1734.85,-0.8628123468887795,1010.6666666666666,-0.7645118733509227,0.0,0.0006307158834122362,0.000631113937009431,0.000631113937009431,-0.000629524729634845,796.0,0.004406680092947646,1,1.0
3094,2025-10-13 09:25:00,792.5,793.0,792.0,792.0,782,479162,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.000631113937009431,0.0006781557793429898,0.0011244731438224524,0.0010750496957265022,792.6,792.6,793.325,799.0,792.4674504503452,792.8058352217661,793.9690471655701,797.4615991494765,32.21388139625813,-3.909629086610039,-5.705250455958643,1.7956213693486038,5457.85,5462.541537735191,5453.15846226481,0.835710824232643,1.834405424881822e-07,1376.4,-0.4318512060447542,1442.1,-0.4577352472089311,1633.85,-0.5213758912996906,1022.9,-0.23550689216932227,-0.0006307158834122362,0.0,0.0006307158834122362,-0.000631113937009431,0.0,796.0,0.005037794029957077,1,1.0
3095,2025-10-13 09:26:00,792.0,792.5,792.0,792.0,381,479169,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0006683576461976707,0.0008888005283942312,0.0010740930996818393,792.5,792.45,793.275,798.8333333333334,792.3116336335635,792.6593197268994,793.7815188640873,797.2825303249035,32.21388139624874,-3.4805718006191455,-5.260314724890743,1.7797429242715976,5458.1,5462.907888255628,5453.292111744373,0.8015877081382375,1.5435525556926629e-07,703.8,-0.4586530264279618,1330.3,-0.7135984364429071,1393.0,-0.7264895908111983,1025.9333333333334,-0.6286308402105395,-0.000631113937009431,-0.0006307158834122362,0.0,0.000631113937009431,-0.0006299212806721854,795.5,0.004409455963415354,1,1.0
3096,2025-10-13 09:27:00,792.0,792.5,791.5,792.0,1074,478871,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0006516489599693299,0.0007616165416843511,0.0010740930996818393,792.3,792.35,793.15,798.6666666666666,792.2077557557091,792.5394434129176,793.6118504008409,797.1093326093329,32.21388139623791,-3.104751171416865,-4.8292020141959675,1.7244508427791025,5458.35,5463.21772399043,5453.48227600957,0.7722011360143654,1.495067845566304e-07,697.4,0.5400057355893311,1247.4,-0.13900913900913897,1273.0,-0.15632364493322848,1043.75,0.028982035928143687,0.0,-0.000631113937009431,-0.0006307158834122362,0.0006307158834122362,-0.0006303183316163086,795.0,0.0037807228399060477,1,1.0
3097,2025-10-13 09:28:00,792.0,792.5,792.0,792.0,552,478913,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0005151940580582928,0.0007401019314734778,0.001073030788718121,792.1,792.35,793.0,798.5083333333333,792.1385038371394,792.4413627923872,793.4583408388561,796.9418135073876,32.2138813962254,-2.8546951095468103,-4.434300633266137,1.5796055237193265,5458.5,5463.37744540606,5453.62255459394,0.6537690199602804,1.3497468897632237e-07,605.4,-0.08820614469772033,1119.1,-0.5067464927173617,1212.3,-0.5446671615936645,1052.3,-0.47543476195001383,0.0,0.0,-0.000631113937009431,0.0,-0.0012618298204216671,794.5,0.003151594162345006,1,1.0
3098,2025-10-13 09:29:00,792.0,792.0,791.5,792.0,372,478722,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0004655568917962476,0.0007337549278564183,0.001073030788718121,792.0,792.3,792.875,798.35,792.0923358914264,792.3611150119531,793.3194512351555,796.7797868350142,32.21388139621098,-2.5464780227875963,-4.056736111170429,1.510258088382833,5458.65,5463.645787699825,5453.654212300175,0.735198145037459,1.3919861152665768e-07,632.2,-0.4115786143625429,1021.2,-0.6357226792009395,1184.2,-0.6858638743455492,1058.4333333333334,-0.6485371460964313,0.0,0.0,0.0,-0.0006307158834122362,0.000631113937009431,794.5,0.003151594162345006,1,1.0
3099,2025-10-13 09:30:00,792.0,792.0,791.0,791.5,1238,478982,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,-0.0006315124933591321,0.0004656109344475228,0.0007401767252690882,0.001074145101440717,791.9,792.25,792.725,798.1833333333333,791.8948905942843,792.2045486461434,793.1461701651407,796.6066790699317,25.601315809243673,-2.116433547147608,-3.6686755983658648,1.5522420512182569,5458.7,5463.854456426968,5453.545543573032,0.9171147880406748,1.1195905575990799e-07,723.4,0.7113630080176933,1049.9,0.17915991999237996,1201.55,0.03033581623736009,1078.9333333333334,0.14742956005931765,0.0,0.0,0.0,-0.000631113937009431,-0.000631113937009431,794.5,0.003783106655704138,1,1.0
3100,2025-10-13 09:31:00,791.0,793.0,791.0,792.0,1914,478825,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0006315124933591321,0.00046567697805967203,0.0006437126256037358,0.00107931181304729,791.9,792.2,792.675,798.025,791.9299270628563,792.1673579832081,793.037011101794,796.4556404119012,39.848294892691,-1.75538521384442,-3.286017521461576,1.530632307617156,5459.0,5464.428967140754,5453.571032859246,0.8683941987760393,1.0771053454739222e-07,1030.0,0.8582524271844653,866.9,1.2078671127004252,1202.85,0.5912208504801094,1110.5666666666666,0.723444487799021,-0.0006315124933591321,0.0,0.0,0.0,0.000631113937009431,794.5,0.003151594162345006,1,1.0
3101,2025-10-13 09:32:00,792.5,792.5,792.0,792.5,419,478603,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.000631113937009431,0.00046574288740821457,0.0006437577554116007,0.001079408813659777,792.0,792.15,792.625,797.8666666666667,792.1199513752376,792.2278383498975,792.9858671873374,796.3259472836421,50.733921498642026,-1.2929640385909806,-2.887406824887457,1.5944427862964763,5459.35,5465.377131639039,5453.322868360961,0.9687138375576891,1.095212043508403e-07,899.0,-0.5339265850945489,798.2,-0.47506890503633115,1144.45,-0.6338852724015898,1117.15,-0.624938459472765,0.0006315124933591321,-0.0006315124933591321,0.0,0.0,0.0006307158834122362,793.5,0.0012610342150285447,1,1.0
3102,2025-10-13 09:33:00,792.5,792.5,792.0,792.5,366,478448,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.00046574288740821457,0.0005642751283390519,0.0010782486305152784,792.1,792.1,792.525,797.7166666666667,792.2466342501584,792.2773222862797,792.9395941218767,796.2005063890964,50.73392149862084,-0.676617373778754,-2.4452489346657162,1.7686315608869623,5459.85,5466.966326669565,5452.7336733304355,1.0726268887328165,1.1253110064437398e-07,861.8,-0.5753074959387322,733.6,-0.5010905125408935,1088.05,-0.6636183998897104,1123.2166666666667,-0.6741501342869433,0.000631113937009431,0.0006315124933591321,-0.0006315124933591321,0.0,0.0,793.5,0.0012610342150285447,1,1.0
3103,2025-10-13 09:34:00,792.0,792.5,792.0,792.5,787,478191,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.0004208754977573451,0.0005521382358153539,0.001076982459363056,792.2,792.1,792.45,797.575,792.3310895001057,792.3178091433198,792.8977280150312,796.0791783107653,50.73392149859639,-0.1860139483696912,-1.9934019374065113,1.80738798903682,5460.3,5468.27628062673,5452.32371937327,0.9826811116822275,1.1252313896260521e-07,944.8,-0.1670194750211683,788.5,-0.001902346227013314,1109.4,-0.29060753560483127,1136.1333333333334,-0.3072996127215114,0.0,0.000631113937009431,0.0006315124933591321,0.0,-0.0006307158834122362,793.5,0.0012610342150285447,1,1.0
3104,2025-10-13 09:35:00,792.5,793.0,792.5,792.5,726,478068,I0,1,2025-10-13 08:00:05,2025-10-13 08:00:05,futures_zh_minute_sina,2025-10-13 08:00:04,0.0,0.000358405477989531,0.0005521382358153539,0.0010609181629229938,792.4,792.15,792.375,797.4166666666666,792.3873930000705,792.3509347536252,792.8598491564569,795.9618282022155,50.73392149856817,-0.11860654728388909,-1.618442859381987,1.499836312098098,5460.6,5468.662910536559,5452.537089463442,0.7108419772601146,1.1975919128120434e-07,842.4,-0.13817663817663797,782.9,-0.07267850300166037,1112.5,-0.34741573033707834,1148.1666666666667,-0.36768761794164584,0.0,0.0,0.000631113937009431,-0.0006315124933591321,-0.000631113937009431,793.5,0.0012610342150285447,1,1.0
